remark	LineId	GroupId	Type	Name	MainG	MainD	MainP	MainN	GainG	GainD	GainP	GainN	Need1G	Need1D	Need1P	Need1N	Need2G	Need2D	Need2P	Need2N	Need3G	Need3D	Need3P	Need3N	Need4G	Need4D	Need4P	Need4N	Need5G	Need5D	Need5P	Need5N	NeedMoney	Desc1	Desc2	Desc3
JingLian	165		3	Huy ch­¬ng §»ng V©n	0	153	31	1					2	1	30531	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Néi Lùc/Th©n ph¸p/Linh ho¹t<enter><enter>Thuéc tİnh më khãa 3:T¨ng néi c«ng lín nhÊt trªn vò khİ/T¨ng néi c«ng nhá nhÊt trªn vò khİ/T¨ng % néi c«ng/T¨ng néi c«ng		
JingLian	166		3	HiÖp Cèt Tr­êng Ngoa	0	154	29	1					2	1	30531	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh më khãa 3:T¨ng s¸t th­¬ng/C«ng kİch kÌm theo ®éc s¸t/T¨ng s¸t th­¬ng ®éc cæ		
JingLian	167		3	Qñy Phï ChiÕn Ngoa	0	154	30	1					2	1	30531	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Søc m¹nh/G©n cèt/T¨ng % Sinh lùc<enter><enter>Thuéc tİnh më khãa 3:Tèc ®é di chuyÓn/T¨ng xuÊt chiªu/Tawbg x¸c xuÊt gi¶m nöa thä th­¬ng/T¨ng chİ mÖnh		
JingLian	168		3	§»ng V©n §¹o Ngoa	0	154	31	1					2	1	30531	1																	100000	Thuéc tİnh gi¶i khãa 1: Phßng béc/gi¶m béc/®iÓm hé gi¸p ngo¹i/®iÓm hé gi¸p néi ngo¹i/®iÓm hé gi¸p néi ngo¹i/®iÓm sinh lùc <enter><enter> Thuéc tİnh gi¶i khãa 2: néi c«ng/th©n ph¸p/®éng s¸t<enter><enter> Thuéc tİnh gi¶i khãa 3:tèc ®é ch¹y/tèc ®é ph¸t huy vâ c«ng/x¸c suÊt chŞu s¸t th­¬ng gi¶m/n©ng cao x¸c suÊt chuÈn x¸c/rót ng¾n ®éng t¸c chŞu th­¬ng		
XiLian	169		4	¸o kho¸c HiÖp Cèt	0	152	29	1					2	1	30904;30909	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	170		4	¸o kho¸c Qñy Phï	0	152	30	1					2	1	30904;30909	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	171		4	¸o kho¸c §»ng V©n	0	152	31	1					2	1	30904;30909	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	172		4	Huy ch­¬ng HiÖp Cèt	0	153	29	1					2	1	30904;30909	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	173		4	Huy ch­¬ng Qñy Phï	0	153	30	1					2	1	30904;30909	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	174		4	Huy ch­¬ng §»ng V©n	0	153	31	1					2	1	30904;30909	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	175		4	HiÖp Cèt Tr­êng Ngoa	0	154	29	1					2	1	30904;30909	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	176		4	Qñy Phï ChiÕn Ngoa	0	154	30	1					2	1	30904;30909	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	177		4	§»ng V©n §¹o Ngoa	0	154	31	1					2	1	30904;30909	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
Chongzhu	178		2	V« Song ChiÕn ThÇn Kh«i	0	103	30651	1					2	1	30525	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	179		2	V« Song ChiÕn ThÇn Kh«i	0	103	30652	1					2	1	30525	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	180		2	V« Song ChiÕn ThÇn Kh«i	0	103	30653	1					2	1	30525	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	181		2	V« Song ChiÕn ThÇn Kh«i	0	103	30654	1					2	1	30525	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	182		2	V« Song ChiÕn ThÇn Gi¸p	0	100	30651	1					2	1	30525	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	183		2	V« Song ChiÕn ThÇn Gi¸p	0	100	30652	1					2	1	30525	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	184		2	V« Song ChiÕn ThÇn Gi¸p	0	100	30653	1					2	1	30525	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	185		2	V« Song ChiÕn ThÇn Gi¸p	0	100	30654	1					2	1	30525	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	186		2	V« Song ChiÕn ThÇn Trang	0	101	30651	1					2	1	30525	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	187		2	V« Song ChiÕn ThÇn Trang	0	101	30652	1					2	1	30525	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	188		2	V« Song ChiÕn ThÇn Trang	0	101	30653	1					2	1	30525	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	189		2	V« Song ChiÕn ThÇn Trang	0	101	30654	1					2	1	30525	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	190		3	V« Song ChiÕn ThÇn Kh«i	0	103	30651	1					2	1	30531	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	191		3	V« Song ChiÕn ThÇn Kh«i	0	103	30652	1					2	1	30531	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	192		3	V« Song ChiÕn ThÇn Kh«i	0	103	30653	1					2	1	30531	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	193		3	V« Song ChiÕn ThÇn Kh«i	0	103	30654	1					2	1	30531	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	194		3	V« Song ChiÕn ThÇn Gi¸p	0	100	30651	1					2	1	30531	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	195		3	V« Song ChiÕn ThÇn Gi¸p	0	100	30652	1					2	1	30531	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	196		3	V« Song ChiÕn ThÇn Gi¸p	0	100	30653	1					2	1	30531	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	197		3	V« Song ChiÕn ThÇn Gi¸p	0	100	30654	1					2	1	30531	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	198		3	V« Song ChiÕn ThÇn Trang	0	101	30651	1					2	1	30531	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	199		3	V« Song ChiÕn ThÇn Trang	0	101	30652	1					2	1	30531	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	200		3	V« Song ChiÕn ThÇn Trang	0	101	30653	1					2	1	30531	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	201		3	V« Song ChiÕn ThÇn Trang	0	101	30654	1					2	1	30531	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	202		2	Hoan L¨ng Phi Phong	0	152	32	1					2	1	30526	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Søc m¹nh/G©n cèt/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/kh¸ng tÊt c¶		
Chongzhu	203		2	§»ng Giao Phi Phong	0	152	33	1					2	1	30526	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Søc m¹nh/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc		
Chongzhu	204		2	Khëi Ph­îng Phi Phong	0	152	34	1					2	1	30526	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Néi Lùc/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Søc m¹nh/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc		
Chongzhu	205		2	Hoan L¨ng Ch­¬ng	0	153	32	1					2	1	30526	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Søc m¹nh/G©n cèt/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/kh¸ng tÊt c¶		
Chongzhu	206		2	§»ng Giao Ch­¬ng	0	153	33	1					2	1	30526	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Søc m¹nh/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc		
Chongzhu	207		2	Khëi Ph­îng Ch­¬ng	0	153	34	1					2	1	30526	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Néi Lùc/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Søc m¹nh/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc		
Chongzhu	208		2	Hoan L¨ng Ngoa	0	154	32	1					2	1	30526	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Søc m¹nh/G©n cèt/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/kh¸ng tÊt c¶		
Chongzhu	209		2	§»ng Giao Ngoa	0	154	33	1					2	1	30526	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Søc m¹nh/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc		
Chongzhu	210		2	Khëi Ph­îng Ngoa	0	154	34	1					2	1	30526	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Néi Lùc/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Søc m¹nh/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc		
JingLian	211		3	Hoan L¨ng Phi Phong	0	152	32	1					2	1	30532	1																	100000	Thuéc tİnh më khãa 1: B¹o phßng/B¹o gi¶m/§iÓm hé gi¸p ngo¹i phßng/§iÓm hé gi¸p néi phßng/§iÓm hé gi¸p néi ngo¹i phßng/§iÓm sinh lùc<enter><enter>Thuéc tİnh më khãa 2: Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh më khãa 3: S¸t th­¬ng t¨ng /TÊn c«ng kÌm ®éc s¸t/§éc s¸t t¨ng/Tû lÖ nĞ tr¸nh tÊt c¶ tr¹ng th¸i phô		
JingLian	212		3	§»ng Giao Phi Phong	0	152	33	1					2	1	30532	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Søc m¹nh/G©n cèt/T¨ng % sinh lùc<enter><enter>Thuéc tİnh më khãa 3:T¨ng ngo¹i c«ng lín nhÊt trªn vò khİ/T¨ng ngo¹i c«ng nhá nhÊt trªn vò khİ/T¨ng % ngo¹i c«ng/T¨ng ngo¹i c«ng		
JingLian	213		3	Khëi Ph­îng Phi Phong	0	152	34	1					2	1	30532	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Néi Lùc/Th©n ph¸p/Linh ho¹t<enter><enter>Thuéc tİnh më khãa 3:T¨ng néi c«ng lín nhÊt trªn vò khİ/T¨ng néi c«ng nhá nhÊt trªn vò khİ/T¨ng % néi c«ng/T¨ng néi c«ng		
JingLian	214		3	Hoan L¨ng Ch­¬ng	0	153	32	1					2	1	30532	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh më khãa 3:T¨ng s¸t th­¬ng/C«ng kİch kÌm theo ®éc s¸t/T¨ng s¸t th­¬ng ®éc cæ		
JingLian	215		3	§»ng Giao Ch­¬ng	0	153	33	1					2	1	30532	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Søc m¹nh/G©n cèt/T¨ng % sinh lùc<enter><enter>Thuéc tİnh më khãa 3:T¨ng ngo¹i c«ng lín nhÊt trªn vò khİ/T¨ng ngo¹i c«ng nhá nhÊt trªn vò khİ/T¨ng % ngo¹i c«ng/T¨ng ngo¹i c«ng		
JingLian	216		3	Khëi Ph­îng Ch­¬ng	0	153	34	1					2	1	30532	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Néi Lùc/Th©n ph¸p/Linh ho¹t<enter><enter>Thuéc tİnh më khãa 3:T¨ng néi c«ng lín nhÊt trªn vò khİ/T¨ng néi c«ng nhá nhÊt trªn vò khİ/T¨ng % néi c«ng/T¨ng néi c«ng		
JingLian	217		3	Hoan L¨ng Ngoa	0	154	32	1					2	1	30532	1																	100000	Thuéc tİnh gi¶i khãa 1: phßng béc/gi¶m béc/®iÓm hé gi¸p ngo¹i/®iÓm hé gi¸p néi/®iÓm hé gi¸p néi ngo¹i/®iÓm sinh lùc<enter><enter>thuéc tİnh gi¶i khãa 2: ®éng s¸t/th©n ph¸p<enter><enter> Thuéc tİnh gi¶i khãa 3: Tèc ®é ch¹y/tèc ®é ph¸t huy vâ c«ng/x¸c suÊt chŞu s¸t th­¬ng gi¶m/t¨ng x¸c xuÊt chuÈn x¸c/t¨ng tÊt c¶ thuéc tİnh		
JingLian	218		3	§»ng Giao Ngoa	0	154	33	1					2	1	30532	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Søc m¹nh/G©n cèt/T¨ng % Sinh lùc<enter><enter>Thuéc tİnh më khãa 3:Tèc ®é di chuyÓn/T¨ng xuÊt chiªu/Tawbg x¸c xuÊt gi¶m nöa thä th­¬ng/T¨ng chİ mÖnh		
JingLian	219		3	Khëi Ph­îng Ngoa	0	154	34	1					2	1	30532	1																	100000	Thuéc tİnh gi¶i khãa 1: Phßng béc/gi¶m béc/®iÓm hé gi¸p ngo¹i/®iÓm hé gi¸p néi ngo¹i/®iÓm hé gi¸p néi ngo¹i/®iÓm sinh lùc <enter><enter> Thuéc tİnh gi¶i khãa 2: néi c«ng/th©n ph¸p/®éng s¸t<enter><enter> Thuéc tİnh gi¶i khãa 3:tèc ®é ch¹y/tèc ®é ph¸t huy vâ c«ng/x¸c suÊt chŞu s¸t th­¬ng gi¶m/n©ng cao x¸c suÊt chuÈn x¸c/rót ng¾n ®éng t¸c chŞu th­¬ng		
